Y,X1,X2,X3
82680616,166,521,956
43333884,123,561,628
37625016,66,577,988
528300,1,587,900
95076384,213,481,928
61818510,178,411,845
85682016,224,457,837
105943197,267,463,857
46593360,88,555,954
74862720,240,317,984
95421040,286,439,760
91686660,282,533,610
51927750,175,378,785
94311547,257,457,803
29307663,99,333,889
60163880,140,526,817
117229662,279,538,781
5627700,12,481,975
57985368,119,514,948
17856972,42,573,742
63476028,189,449,748
81610200,280,459,635
4792662,18,409,651
32496240,145,336,667
72444576,278,366,712
83770560,144,590,986
77233149,161,489,981
40923063,113,459,789
15373830,61,310,813
48566492,122,502,793
143258640,280,538,951
21215040,66,328,980
59479875,175,455,747
81802464,229,488,732
61192500,199,375,820
71442029,131,547,997
36462608,182,317,632
30886450,119,358,725
49041960,165,424,701
45337344,239,304,624
87045706,283,451,682
72062220,237,460,661
53083069,163,533,611
91521472,197,476,976
95393760,267,440,812
5040200,25,316,638
7259280,30,406,596
20150263,73,329,839
2144340,18,209,570
1374360,5,312,881
9271944,72,253,509
1220625,5,279,875
7927940,62,190,673
13119120,72,266,685
3611140,38,130,731
207798,3,118,587
35642250,93,438,875
18120000,80,375,604
14508480,64,381,595
5378688,63,116,736
21699580,92,293,805
17393418,61,434,657
8102916,81,178,562
15070692,42,481,746
9030995,85,181,587
12630496,92,262,524
11152050,95,182,645
2188971,17,251,513
33737088,77,489,896
6508080,36,262,690
7262339,49,217,683
29628000,100,360,823
32590800,88,450,823
1882034,11,202,847
3391956,29,228,513
1617588,6,343,786
20378575,61,415,805
26445492,92,369,779
20700781,83,289,863
5842590,26,355,633
1928808,7,387,712
7471200,80,110,849
2407824,8,414,727
2281994,13,202,869
7513611,79,147,647
3367408,19,304,583
28395984,89,391,816
15877660,82,335,578
7572582,51,226,657
26876070,93,494,585
5584176,57,156,628
200490,1,246,815
7760168,31,377,664
3205504,32,158,634
7995240,99,120,673
9678312,84,173,666
15593760,72,364,595
10853700,66,325,506
4285728,36,184,647
8603604,41,268,783
1850640,6,440,701
4361214,33,169,782
1788600,8,271,825
20488446,99,409,506
2513280,28,160,561
4457250,45,175,566
573645,5,229,501
5495500,25,379,580
672234,6,181,619
3421830,15,334,683
17075520,96,242,735
8280768,64,177,731
17758884,79,429,524
5595318,27,261,794
8981280,72,220,567
12584250,90,235,595
5151328,16,406,793
11485272,76,178,849
35471300,100,431,823
30117120,88,465,736
8746056,44,243,818
21719544,84,322,803
17275456,44,463,848
5322240,28,240,792
9197064,76,166,729
16271541,99,269,611
34601640,87,488,815
5793294,39,289,514
5742408,42,257,532
20886580,67,436,715
3404304,16,423,503
11148840,62,270,666
3840000,25,200,768
10216800,44,258,900
18719883,63,401,741
33833600,100,436,776
23648768,68,416,836
3768048,24,274,573
10943240,38,374,770
1290926,7,346,533
9128322,57,287,558
2749488,24,167,686
32363520,86,448,840
2059485,31,103,645
9859060,53,355,524
11842200,54,425,516
279500,4,125,559
1228122,19,114,567
7550266,29,349,746
3699072,38,192,507
2695350,30,151,595
8956470,43,393,530
1946004,12,257,631
2793888,18,218,712
6544080,20,366,894
4984188,66,122,619
893664,4,428,522
28357560,99,440,651
4775364,18,341,778
4168980,19,345,636
20333808,72,363,778
3743973,47,159,501
4355808,34,157,816
10711415,71,211,715
19766880,90,259,848
6498378,87,118,633
9037600,80,158,715
12680980,34,494,755
14997800,82,295,620
2957312,19,304,512
4424706,66,117,573
15305400,40,495,773
2629968,22,136,879
6371460,27,437,540
10771670,91,190,623
11416140,45,348,729
14001925,89,203,775
13737360,78,280,629
2267304,13,344,507
12940050,50,307,843
6584760,78,134,630
9825270,61,182,885
9821682,54,221,823
9420840,45,312,671
24944430,70,497,717
21167784,66,453,708
1270728,9,159,888
5017703,23,313,697
28992600,90,390,826
5823576,72,129,627
7527260,68,131,845
17268240,62,422,660
20119008,94,312,686
7438340,35,268,793
7833826,26,473,637
5197824,54,128,752
14748580,61,314,770
29345124,73,482,834
31374406,98,389,823
12286460,67,265,692
9768906,82,217,549
10940160,28,444,880
7280040,38,310,618
120960,1,216,560
680940,5,234,582
884873,11,103,781
24998973,67,449,831
15447552,89,226,768
36005760,84,480,893
4223700,57,130,570
3476694,13,318,841
10998780,30,478,767
11050624,58,229,832
8199624,62,206,642
16061661,63,301,847
5816289,61,111,859
6877299,23,429,697
3342976,13,448,574
10319736,53,244,798
26101656,84,366,849
2166242,17,169,754
13936104,63,312,709
2030336,22,128,721
4446000,50,171,520
2162400,10,272,795
17381280,49,480,739
9013056,46,314,624
1088928,8,199,684
14360328,89,243,664
1057500,15,141,500
11826738,53,253,882
20536542,86,471,507
1870154,11,338,503
5616754,22,479,533
4750284,33,194,742
24716279,89,409,679
11294272,44,488,526
11201155,49,349,655
2600169,29,121,741
1223040,10,168,728
12315120,60,388,529
4610304,36,192,667
6213600,50,144,863
6260254,53,143,826
2900200,17,200,853
5266716,52,159,637
8833104,56,207,762
8279130,82,159,635
12199200,75,272,598
8425080,54,290,538
15203760,52,330,886
7480431,81,167,553
4897230,15,433,754
3508460,20,289,607
4040960,28,164,880
15035024,74,233,872
12163528,37,377,872
1598047,11,281,517
11640960,96,215,564
1087470,5,281,774
5450007,59,123,751
3928050,18,301,725
10737315,93,129,895
7582680,90,118,714
24320200,100,391,622
17030061,89,373,513
25259520,88,320,897
13994640,76,310,594
18330449,79,331,701
17249496,88,223,879
31391334,78,461,873
5854464,16,462,792
30228822,78,447,867
25073230,65,467,826
15131655,55,397,693
4958135,35,221,641
7097296,34,269,776
17642940,70,357,706
29073408,84,416,832
3505296,48,103,709
2167960,10,332,653
8514400,50,232,734
11149212,82,186,731
10998784,46,467,512
22552128,72,372,842
21586500,65,405,820
5171712,64,148,546
9636208,67,202,712
13204660,70,367,514
20340096,94,322,672
11758500,67,270,650
11340450,45,319,790
26530650,95,435,642
15489923,41,467,809
1345960,10,161,836
7262298,51,162,879
4903500,12,467,875
21997440,90,456,536
3775380,42,101,890
11776600,53,275,808
673010,5,167,806
11522595,49,305,771
7385300,65,130,874
8615376,42,259,792
19857825,73,325,837
1758614,11,286,559
10159884,36,453,623
31982850,90,477,745
10058820,60,197,851
12109824,54,384,584
5701288,94,118,514
9309591,51,213,857
8491500,36,375,629
1532440,5,364,842
10891400,65,284,590
12509696,53,461,512
1399398,13,154,699
3843486,58,111,597
20446713,63,491,661
21281680,56,445,854
7668640,80,167,574
8026928,28,481,596
9619068,87,211,524
12166560,63,355,544
12704711,41,347,893
8013600,54,200,742
13925912,52,407,658
4263638,73,106,551
4423608,21,402,524
2896140,20,237,611
2487740,20,173,719
16901136,81,368,567
14612416,52,364,772
3358761,41,141,581
11242465,65,257,673
6180928,23,494,544
2628504,43,108,566
15760980,45,414,846
9112590,73,146,855
5184450,45,205,562
11562880,80,178,812
3136320,9,495,704
5494608,46,158,756
12817728,66,272,714
6299460,45,158,886
9405760,91,190,544
8911125,25,445,801
7738425,45,211,815
5607630,86,115,567
17525385,93,255,739
25959510,85,423,722
12429648,76,252,649
20269326,73,462,601
8790892,41,242,886
21441024,94,324,704
7632408,56,181,753
11585664,64,226,801
9933700,46,350,617
7923036,33,311,772
23769408,89,428,624
11429598,83,177,778
12779643,43,471,631
8993544,47,268,714
20389590,74,471,585
8714767,43,389,521
13639848,68,303,662
18389040,80,397,579
20420400,80,385,663
28172452,98,358,803
27183247,83,413,793
10481562,63,234,711
13115928,76,294,587
3175520,8,445,892
9628905,39,335,737
19440135,99,265,741
5950800,15,464,855
8066000,37,436,500
7983836,28,389,733
8470080,72,170,692
5187385,49,155,683
3612000,50,112,645
16540440,97,232,735
327120,2,232,705
18806580,47,494,810
12675392,92,158,872
3182400,15,390,544
15114752,64,424,557
605952,6,128,789
2156196,28,133,579
5005416,26,263,732
1254432,4,358,876
8785040,88,134,745
20938420,97,430,502
5346341,49,143,763
7781946,73,163,654
7266259,61,187,637
1053696,6,224,784
4516960,20,436,518
17876898,78,317,723
12302208,48,354,724
19983600,78,427,600
28148160,80,436,807
26708130,81,435,758
6623600,100,116,571
15143090,85,281,634
11611968,96,197,614
17104896,48,464,768
2950300,10,362,815
18727380,84,267,835
9788812,44,379,587
1134864,18,111,568
4124736,16,308,837
11363736,67,191,888
6939030,35,382,519
14373120,57,394,640
6228768,28,403,552
8234352,28,389,756
5218920,24,285,763
20189442,91,359,618
15950880,60,318,836
20005128,87,402,572
15219192,79,276,698
27412000,89,350,880
0,0,297,789
2727504,8,423,806
7414176,34,264,826
14888160,48,422,735
5380500,20,425,633
8966376,54,274,606
767676,13,114,518
0,0,386,669
1059500,10,130,815
2448160,32,143,535
2337300,28,105,795
7968051,27,329,897
5967520,76,104,755
19481724,82,394,603
34274010,86,489,815
781362,6,249,523
1156456,7,214,772
11070004,53,404,517
965020,4,427,565
23229514,77,467,646
9935081,73,247,551
7203240,30,428,561
5506200,24,285,805
2075193,27,151,509
12913258,46,347,809
4604261,47,163,601
12507648,51,479,512
16159500,75,399,540
14094642,47,453,662
6674524,29,353,652
2453248,28,148,592
13932000,72,250,774
698616,6,186,626
13621970,43,395,802
8623440,80,177,609
5919264,16,442,837
695784,3,424,547
3974400,46,108,800
6686280,82,135,604
9412060,79,148,805
17535700,70,470,533
20948400,100,253,828
37145000,100,475,782
0,0,329,740
754920,6,180,699
10034976,42,274,872
193914,1,243,798
10020645,45,373,597
8301320,71,148,790
11826936,66,274,654
18475776,81,288,792
2185640,40,101,541
3259872,18,294,616
10049040,40,306,821
24059376,66,498,732
2670190,34,113,695
4695040,20,262,896
20616444,57,459,788
1686734,7,422,571
4389021,13,483,699
9332127,63,167,887
14180400,80,351,505
11437450,47,310,785
8526420,67,180,707
18045440,80,424,532
22090530,77,438,655
25890024,83,492,634
9135828,26,486,723
11115328,56,344,577
13558500,60,345,655
5155700,86,110,545
5810276,19,356,859
18341104,82,292,766
6653400,40,195,853
10614732,61,204,853
36297600,95,480,796
13443408,72,253,738
14593488,84,338,514
9648912,91,141,752
8343440,40,317,658
12640680,74,234,730
20498280,53,440,879
44897590,541,965,86
69264272,269,968,266
90329580,548,999,165
0,347,863,0
58259850,737,850,93
39401677,511,929,83
42145120,586,899,80
35319488,244,872,166
59796000,604,825,120
73088730,631,858,135
9040304,637,887,16
65360736,707,963,96
28155114,377,922,81
134404596,708,801,237
154357216,662,988,236
78331869,427,981,187
47287596,431,892,123
212445480,744,955,299
3102866,262,911,13
81978624,714,897,128
39124480,493,992,80
35151480,522,962,70
16479320,473,871,40
36614160,335,828,132
35631750,617,875,66
83199480,380,802,273
177393825,747,805,295
77991732,358,882,247
63748410,454,851,165
48662670,602,951,85
96306912,696,887,156
148171842,621,897,266
27897673,331,947,89
180885150,757,810,295
123523816,767,982,164
179859108,746,858,281
52406400,318,800,206
107744000,455,800,296
23384088,273,996,86
19279026,377,947,54
369327,409,903,1
221377170,791,982,285
85894846,346,859,289
174128640,790,896,246
16481248,784,914,23
17921536,568,928,34
39372480,270,992,147
16487516,541,802,38
9395040,230,888,46
74814780,292,899,285
36709152,778,983,48
82178408,689,877,136
39375666,297,878,151
1924704,652,984,3
116177364,522,866,257
47521422,653,933,78
74221920,498,810,184
45828936,641,993,72
113015096,449,862,292
9462150,387,815,30
1161202,697,833,2
34244679,277,841,147
6419387,403,937,17
22594642,259,823,106
79979520,768,820,127
106282352,703,859,176
125460544,484,953,272
34249660,395,818,106
140352000,544,860,300
24880320,636,815,48
96940800,408,825,288
51250716,561,993,92
144711144,666,953,228
6909154,301,998,23
83905200,680,914,135
88413600,544,985,165
97792110,405,962,251
95903500,583,875,188
126055152,708,802,222
78493872,458,888,193
71756526,582,887,139
143591448,559,924,278
23358006,373,994,63
69472478,538,929,139
65476350,675,951,102
4560556,308,871,17
119085858,626,919,207
62099740,430,886,163
21364179,547,831,47
25634700,650,939,42
107218608,688,861,181
141794730,735,814,237
115177440,490,944,249
15496684,301,844,61
31978800,210,846,180
8222478,474,913,19
12340544,232,872,61
50063500,223,898,250
28944135,365,801,99
115683386,419,962,287
97849620,578,810,209
55392838,461,823,146
64560288,716,867,104
153994050,747,950,217
12352080,535,962,24
93431898,714,823,159
38428480,410,808,116
26450163,381,951,73
3114944,272,818,14
102715938,663,906,171
40508160,308,960,137
116176450,575,818,247
21004704,302,828,84
57521076,373,852,181
61448856,733,998,84
82190040,388,921,230
129361050,729,845,210
11483949,337,921,37
110843200,584,949,200
23215500,268,875,99
52041000,750,913,76
40520448,384,818,129
51581649,431,861,139
94508316,447,839,252
9369755,361,895,29
7178688,618,968,12
49614765,745,843,79
73328229,691,907,117
100726980,593,894,190
35497440,648,830,66
12659820,257,821,60
68098184,308,974,227
102438090,639,943,170
56778480,737,856,90
2178540,266,910,9
41965756,266,826,191
22504000,290,800,97
10633401,393,933,29
76880130,430,977,183
25214560,560,958,47
80920224,574,979,144
59836640,365,872,188
56986160,290,812,242
119802060,595,987,204
44509608,363,936,131
39889586,382,863,121
76142619,603,859,147
75163088,338,836,266
6608979,351,991,19
70217580,284,933,265
177016768,608,977,298
59457216,332,861,208
20786220,351,987,60
40395906,381,862,123
26118225,721,805,45
131460640,514,920,278
90202608,477,892,212
104733000,431,1000,243
12379774,419,869,34
123628440,485,988,258
10503220,398,910,29
2818080,760,927,4
172637920,668,923,280
153069945,789,805,241
113887440,734,862,180
141342984,556,974,261
7127010,506,939,15
87763336,461,898,212
49955220,252,967,205
28367190,313,855,106
63433580,371,830,206
91300482,401,819,278
105945840,594,980,182
145831356,666,814,269
22753500,220,985,105
129257296,784,953,173
97239065,581,895,187
166934226,653,933,274
70621632,717,864,114
59855810,562,895,119
37899400,385,920,107
123050840,718,820,209
31997394,279,802,143
83430560,544,829,185
22715264,272,803,104
89532370,523,901,190
92714076,364,933,273
72432864,456,854,186
87717630,759,910,127
9211684,446,898,23
101992827,557,911,201
10840832,376,848,34
8245440,409,960,21
2259390,371,870,7
93209400,450,842,246
0,487,801,0
102917520,580,954,186
169477488,612,982,282
161882700,785,982,210
22367709,279,881,91
4750834,458,943,11
9182236,706,929,14
61219540,445,844,163
